city,country,date,gender,p1_player_1_id,p1_player_1_name,p1_player_2_id,p1_player_2_name,p2_player_1_id,p2_player_1_name,p2_player_2_id,p2_player_2_name,p3_player_1_id,p3_player_1_name,p3_player_2_id,p3_player_2_name,p4_player_1_id,p4_player_1_name,p4_player_2_id,p4_player_2_name,season_title,tournament_id,year
Baden, Austria,Aug 25-28,M,13301,Julian Horl,5718,Alexander Horst,10527,Robin Seidl,13876,Philipp Waller,17148,Laurenz Leitner,16874,Paul Pascariuc,11730,Christoph Dressler,6836,Alexander Huber,Volleyball World Beach Pro Tour 2022 Season Summary,4012,2022
Tokyo, Japan,Jul 25-29,M,12583,Esteban Grimalt,12656,Marco Grimalt,10658,Stefan Basta,15915,Lazar Kolaric,5327,Casey Patterson,10939,Stafford Slick,10764,Philipp Bergmann,16355,Yannick Harms,Volleyball World Beach Pro Tour 2018 Season Summary,3471,2018
Alba Adriatica, Italy,Jul 12-14,W,16919,Raisa Schoon,16918,Emi van Driel,15783,Gaia Traballi,13904,Agata Zuccarelli,16917,Katja Stam,14716,Julia Wouters,17576,Arianna Barboni,14804,Federica Frasca,Volleyball World Beach Pro Tour 2019 Season Summary,3715,2019
Warsaw, Poland,Sep 1-4,M,19196,Markus Mol,19455,Jo Gladsoy Sunde,12438,Robert Juchnevic,10776,Artur Vasiljev,7844,Michal Kadziola,18804,Michal Korycki,19910,Kevin Cuzmiciov,18866,River Day,Volleyball World Beach Pro Tour 2022 Season Summary,4099,2022
Paris, France,Sep 28-Oct 2,M,14741,Anders Mol,13274,Christian Sorum,9129,Alexander Brouwer,9130,Robert Meeuwsen,17983,Samuele Cottafava,9059,Paolo Nicolai,12583,Esteban Grimalt,12656,Marco Grimalt,Volleyball World Beach Pro Tour 2022 Season Summary,3993,2022
Tokyo, Japan,Jul 25-29,W,9372,Teresa Mersmann,11838,Cinja Tillmann,7914,Taru Lahti,13428,Anniina Parkkinen,16036,Miki Ishii,13080,Megumi Murakami,15024,Ingrid Lunde,12445,Oda Ulveseth,Volleyball World Beach Pro Tour 2018 Season Summary,3472,2018
Agadir, Morocco,Jul 26-29,M,10787,Ruslan Bykanov,13027,Maksim Hudyakov,11730,Christoph Dressler,6836,Alexander Huber,13573,Julian Azaad,15252,Nicolas Capogrosso,14472,Lukas Kazdailis,13422,Arnas Rumsevicius,Volleyball World Beach Pro Tour 2018 Season Summary,3469,2018
Espinho, Portugal,Jul 16-20,W,15000,Svetlana Kholomina,13715,Nadezda Makroguzova,14478,Kelly Cheng,14959,Sarah Sponcil,11610,Rebecca Cavalcanti,15329,Ana Patricia Silva,6641,Agatha Bednarczuk,13802,Duda Lisboa,Volleyball World Beach Pro Tour 2019 Season Summary,3621,2019
Espinho, Portugal,Jul 17-21,M,7998,Alison Cerutti,9344,Alvaro Filho,15355,Andre Loyola,14454,George Wanderley,6769,Martins Plavins,12433,Edgars Tocs,12583,Esteban Grimalt,12656,Marco Grimalt,Volleyball World Beach Pro Tour 2019 Season Summary,3620,2019
Paris, France,Sep 28-Oct 2,W,16919,Raisa Schoon,16917,Katja Stam,14462,Tina Graudina,14774,Anastasija Samoilova,13802,Duda Lisboa,15329,Ana Patricia Silva,14478,Kelly Cheng,12974,Betsi Flint,Volleyball World Beach Pro Tour 2022 Season Summary,3994,2022
Sun Island, Maldives,Oct 13-16,M,15097,Cherif Samba,15096,Ahmed Tijan,13452,Chase Budinger,17820,Troy Field,17928,David Ahman,18278,Jonatan Hellvig,9444,Sergiy Popov,14271,Eduard Reznik,Volleyball World Beach Pro Tour 2022 Season Summary,3995,2022
Agadir, Morocco,Jul 26-29,W,7849,Marta Menegatti,11826,Viktoria Orsi Toth,8191,Sarka Nakladalova,10974,Martina Williams,12435,Alise Lece,9378,Ilze Liepinlauska,16166,Alice Gradini,17144,Claudia Scampoli,Volleyball World Beach Pro Tour 2018 Season Summary,3470,2018
Samsun, Türkiye,Jul 26-29,M,13871,Donovan Dzavoronok,6246,Jindrich Weiss,14320,Marcel Myslivecek,14037,Martin Pihera,18616,Stefan Boermans,18617,Casper Haanappel,9338,Peter Eglseer,10722,Thomas Kunert,Volleyball World Beach Pro Tour 2018 Season Summary,3473,2018
Samsun, Türkiye,Jul 26-29,W,17754,Carolina Ferraris,17259,Francesca Michieletto,15095,Eva Freiberger,13030,Valerie Teufl,7298,Camilla Nilsson,7916,Sofia Ogren,14698,Nicole Dostalova,14767,Anna Komarkova,Volleyball World Beach Pro Tour 2018 Season Summary,3474,2018
Edmonton, Canada,Jul 17-21,M,14338,Nico Beeler,14651,Marco Krattiger,11725,Grant O'Gorman,7080,Ben Saxton,6042,Billy Allen,10939,Stafford Slick,15116,Marco Caminati,11262,Alex Ranghieri,Volleyball World Beach Pro Tour 2019 Season Summary,3622,2019
Edmonton, Canada,Jul 17-21,W,10798,Melissa Humana-Paredes,14304,Sarah Pavan,8458,Emily Capers,12974,Betsi Flint,17139,Azusa Futami,16035,Akiko Hasegawa,11836,Nicole Laird,7920,Becchara Palmer,Volleyball World Beach Pro Tour 2019 Season Summary,3623,2019
Tokyo, Japan,Jul 24-28,M,14741,Anders Mol,13274,Christian Sorum,17592,Nils Ehlers,10953,Lars Fluggen,9129,Alexander Brouwer,9130,Robert Meeuwsen,7998,Alison Cerutti,9344,Alvaro Filho,Volleyball World Beach Pro Tour 2019 Season Summary,3625,2019
Sun Island, Maldives,Oct 13-16,W,14008,Niina Ahtiainen,7914,Taru Lahti,11650,Lena Plesiutschnig,11649,Katharina Schutzenhofer,13428,Anniina Parkkinen,19512,Sara Sinisalo,18522,Megan Kraft,10583,Emily Stockman,Volleyball World Beach Pro Tour 2022 Season Summary,3996,2022
Dubai, United Arab Emirates,Oct 22-25,M,18352,Andy Benesh,17561,Miles Partain,9444,Sergiy Popov,14271,Eduard Reznik,15323,Arthur Mariano,6767,Pedro Solberg,16101,Evan Cory,16472,Logan Webber,Volleyball World Beach Pro Tour 2022 Season Summary,4127,2022
Vienna, Austria,Jul 31-Aug 5,M,14741,Anders Mol,13274,Christian Sorum,13340,Michal Bryl,8758,Grzegorz Fijalek,15097,Cherif Samba,15096,Ahmed Tijan,9129,Alexander Brouwer,9130,Robert Meeuwsen,Volleyball World Beach Pro Tour 2018 Season Summary,3475,2018
Vienna, Austria,Jul 31-Aug 4,W,9361,Barbora Hermannova,7763,Marketa Slukova,14583,Fernanda Alves,8022,Barbara Seixas,5292,Sanne Keizer,9485,Madelein Meppelink,8003,Maria Antonelli,5887,Carol Salgado,Volleyball World Beach Pro Tour 2018 Season Summary,3476,2018
Tokyo, Japan,Jul 24-28,W,6641,Agatha Bednarczuk,13802,Duda Lisboa,7091,Alix Klineman,7389,April Ross,9176,Heather Bansley,14956,Brandie Wilkerson,9100,Karla Borger,8417,Julia Sude,Volleyball World Beach Pro Tour 2019 Season Summary,3626,2019
Pinarella di Cervia, Italy,Jul 25-28,M,13027,Maksim Hudyakov,13720,Igor Velichko,13346,Florian Ertl,14711,Johannes Kratz,14261,Maxim Sivolap,14264,Artem Yarzutkin,7289,Grant Goldschmidt,11155,Leo Williams,Volleyball World Beach Pro Tour 2019 Season Summary,3716,2019
Vienna, Austria,Jul 30-Aug 4,M,14741,Anders Mol,13274,Christian Sorum,7998,Alison Cerutti,9344,Alvaro Filho,13340,Michal Bryl,8758,Grzegorz Fijalek,5214,Phil Dalhausser,1931,Nick Lucena,Volleyball World Beach Pro Tour 2019 Season Summary,3627,2019
Dubai, United Arab Emirates,Oct 22-25,W,9361,Barbora Hermannova,15756,Marie-Sara Stochlova,14923,Meimei Lin,14924,Xinyi Xia,15598,Katie Horton,19577,Julia Scoles,18155,Worapeerachayakorn Kongphopsarutawadee,13873,Taravadee Naraphornrapat,Volleyball World Beach Pro Tour 2022 Season Summary,4128,2022
Dubai, United Arab Emirates,Oct 27-30,M,17928,David Ahman,18278,Jonatan Hellvig,15252,Nicolas Capogrosso,20605,Tomas Capogrosso,13454,Taylor Crabb,17443,Paul Lotman,18720,Leo Dillier,14650,Adrian Heidrich,Volleyball World Beach Pro Tour 2022 Season Summary,4129,2022
Dubai, United Arab Emirates,Oct 27-30,W,10827,Isabel Schneider,8417,Julia Sude,18936,Madelyne Anderson,16798,Molly Turner,18155,Worapeerachayakorn Kongphopsarutawadee,13873,Taravadee Naraphornrapat,15598,Katie Horton,19577,Julia Scoles,Volleyball World Beach Pro Tour 2022 Season Summary,4130,2022
Ljubljana, Slovenia,Aug 3-5,M,15487,Taras Myskiv,9443,Valeriy Samoday,11750,Jan Pokersnik,10129,Nejc Zemljak,14784,Florian Breer,14785,Yves Haussener,17032,Tadej Bozenk,11749,Danijel Pokersnik,Volleyball World Beach Pro Tour 2018 Season Summary,3529,2018
Ljubljana, Slovenia,Aug 3-5,W,16241,Esmee Bobner,16243,Zoe Verge-Depre,11813,Inna Makhno,11602,Iryna Makhno,17618,Jelena Pesic,17617,Ana Skarlovnik,18100,Agata Ceynowa,15439,Martyna Kloda,Volleyball World Beach Pro Tour 2018 Season Summary,3530,2018
Vienna, Austria,Jul 30-Aug 4,W,10798,Melissa Humana-Paredes,14304,Sarah Pavan,8003,Maria Antonelli,5887,Carol Salgado,6641,Agatha Bednarczuk,13802,Duda Lisboa,5146,Talita Antunes,6751,Taiana Lima,Volleyball World Beach Pro Tour 2019 Season Summary,3628,2019
Malbork, Poland,Aug 1-4,M,7844,Michal Kadziola,17751,Marcin Ociepski,16270,Audrius Knasas,17181,Patrikas Stankevicius,18455,Mikolaj Miszczuk,6959,Mariusz Prudel,16787,Martin Chiniewicz,18804,Michal Korycki,Volleyball World Beach Pro Tour 2019 Season Summary,3686,2019
Sohar, Oman,Nov 1-4,M,14350,Likejiang Ha,13343,Jiaxin Wu,17508,Hood Al Jalaboubi,18133,Mazin Alhashmi,20297,Kristians Fokerots,12433,Edgars Tocs,8231,Jan Dumek,17151,Jiri Sedlak,Volleyball World Beach Pro Tour 2022 Season Summary,4131,2022
Cape Town, South Africa,Nov 2-6,M,14741,Anders Mol,13274,Christian Sorum,17928,David Ahman,18278,Jonatan Hellvig,15097,Cherif Samba,15096,Ahmed Tijan,10527,Robin Seidl,13876,Philipp Waller,Volleyball World Beach Pro Tour 2022 Season Summary,3963,2022
Moscow, Russia,Aug 8-12,M,6770,Aleksandrs Samoilovs,6874,Janis Smedins,7998,Alison Cerutti,15355,Andre Loyola,14263,Oleg Stoyanovskiy,13720,Igor Velichko,9345,Vitor Felipe,11854,Evandro Goncalves,Volleyball World Beach Pro Tour 2018 Season Summary,3479,2018
Moscow, Russia,Aug 8-12,W,13154,Sara Hughes,9309,Summer Ross,6641,Agatha Bednarczuk,13802,Duda Lisboa,13151,Nina Brunner,11625,Tanja Huberli,9373,Chantal Laboureur,8417,Julia Sude,Volleyball World Beach Pro Tour 2018 Season Summary,3480,2018
Ljubljana, Slovenia,Aug 1-4,M,17032,Tadej Bozenk,17764,Vid Jakopin,11750,Jan Pokersnik,10129,Nejc Zemljak,15413,Mees Blom,17881,Yorick de Groot,13346,Florian Ertl,14711,Johannes Kratz,Volleyball World Beach Pro Tour 2019 Season Summary,3691,2019
Ljubljana, Slovenia,Aug 1-4,W,11813,Inna Makhno,11602,Iryna Makhno,13279,Victoria Kjolberg,10836,Ane Tveit Hjortland,16917,Katja Stam,14716,Julia Wouters,16621,Reika Murakami,17046,Kaho Sakaguchi,Volleyball World Beach Pro Tour 2019 Season Summary,3692,2019
Cape Town, South Africa,Nov 3-6,W,5146,Talita Antunes,18464,Thamela Coradelli,17069,Terese Cannon,14959,Sarah Sponcil,13802,Duda Lisboa,15329,Ana Patricia Silva,15613,Lezana Placette,15656,Alexia Richard,Volleyball World Beach Pro Tour 2022 Season Summary,3964,2022
Uberlandia, Brazil,Nov 9-13,M,15355,Andre Loyola,14454,George Wanderley,15323,Arthur Mariano,6767,Pedro Solberg,14741,Anders Mol,13274,Christian Sorum,9345,Vitor Felipe,16878,Renato Lima,Volleyball World Beach Pro Tour 2022 Season Summary,3959,2022
Vaduz, Liechtenstein,Aug 8-11,W,8579,Lara Dykstra,15673,Allie Wheeler,18100,Agata Ceynowa,15439,Martyna Kloda,15394,Dimitra Manavi,16865,Konstantina Tsopoulou,16241,Esmee Bobner,16243,Zoe Verge-Depre,Volleyball World Beach Pro Tour 2018 Season Summary,3532,2018
Vaduz, Liechtenstein,Aug 9-12,M,15487,Taras Myskiv,9443,Valeriy Samoday,14784,Florian Breer,14785,Yves Haussener,11533,Vladyslav Iemelianchyk,9444,Sergiy Popov,13891,Mateusz Lysikowski,14418,Mateusz Paszkowski,Volleyball World Beach Pro Tour 2018 Season Summary,3531,2018
Hamburg, Germany,Aug 15-18,M,14741,Anders Mol,13274,Christian Sorum,13340,Michal Bryl,8758,Grzegorz Fijalek,10443,Piotr Kantor,10444,Bartosz Losiak,15563,Julius Thole,13767,Clemens Wickler,Volleyball World Beach Pro Tour 2018 Season Summary,3481,2018
Vaduz, Liechtenstein,Aug 7-11,M,15734,Moritz Kindl,17355,Mathias Seiser,19110,Anton Kislytsyn,10968,Daniil Kuvichka,15089,Jasper Bouter,14713,Ruben Penninga,13346,Florian Ertl,14711,Johannes Kratz,Volleyball World Beach Pro Tour 2019 Season Summary,3693,2019
Vaduz, Liechtenstein,Aug 7-11,W,17791,Emma Piersma,17260,Pleun Ypma,16621,Reika Murakami,17046,Kaho Sakaguchi,17318,Suzuka Hashimoto,10212,Sayaka Mizoe,16917,Katja Stam,14716,Julia Wouters,Volleyball World Beach Pro Tour 2019 Season Summary,3694,2019
Miguel Pereira, Brazil,Aug 8-11,M,18266,Rafael Lima,16878,Renato Lima,16584,Adrielson Dos Santos,15323,Arthur Mariano,7508,Hevaldo Moreira,15356,Vinicius Rezende,16084,Leonardo Gomes,10960,Joalisson Laurindo,Volleyball World Beach Pro Tour 2019 Season Summary,3611,2019
Uberlandia, Brazil,Nov 10-13,W,13802,Duda Lisboa,15329,Ana Patricia Silva,14458,Andressa Cavalcanti,16883,Vitoria De Souza,5887,Carol Salgado,8022,Barbara Seixas,18268,Hegeile Almeida,6751,Taiana Lima,Volleyball World Beach Pro Tour 2022 Season Summary,3960,2022
Torquay, Australia,Nov 23-27,M,9422,Daniele Lupo,14706,Enrico Rossi,8338,Adrian Carambula,11262,Alex Ranghieri,16902,Paul Burnett,8410,Christopher McHugh,17921,Hugo Campos,16860,Joao Pedrosa,Volleyball World Beach Pro Tour 2022 Season Summary,3979,2022
Torquay, Australia,Nov 23-27,W,14478,Kelly Cheng,13154,Sara Hughes,17565,Jie Dong,15495,Lvwen Yuan,14923,Meimei Lin,14924,Xinyi Xia,18522,Megan Kraft,10583,Emily Stockman,Volleyball World Beach Pro Tour 2022 Season Summary,3980,2022
Hamburg, Germany,Aug 15-19,W,6641,Agatha Bednarczuk,13802,Duda Lisboa,9361,Barbora Hermannova,7763,Marketa Slukova,8395,Mariafe Artacho,10795,Taliqua Clancy,8003,Maria Antonelli,5887,Carol Salgado,Volleyball World Beach Pro Tour 2018 Season Summary,3482,2018
Miguel Pereira, Brazil,Aug 8-11,W,14458,Andressa Cavalcanti,18275,Diana Silva,16883,Vitoria De Souza,5147,Vanilda Leao,16155,Josemari Alves,5835,Juliana Felisberta,5885,Izabel Amaral,18274,Aline Lebioda,Volleyball World Beach Pro Tour 2019 Season Summary,3612,2019
Budapest, Hungary,Aug 8-11,M,17983,Samuele Cottafava,16802,Jakob Windisch,13940,Daniel Bergerud,11752,Lars Retterholt,11711,Haralds Regza,6875,Toms Smedins,17110,Masato Kurasaka,16034,Kensuke Shoji,Volleyball World Beach Pro Tour 2019 Season Summary,3724,2019
Torquay, Australia,Nov 29-Dec 3,M,15475,Arnaud Gauthier-Rat,15029,Youssef Krou,14389,Thomas Hodges,14444,Zachery Schubert,8338,Adrian Carambula,11262,Alex Ranghieri,13467,Miles Evans,17443,Paul Lotman,Volleyball World Beach Pro Tour 2022 Season Summary,3981,2022
Torquay, Australia,Nov 29-Dec 3,W,14478,Kelly Cheng,13154,Sara Hughes,12974,Betsi Flint,19577,Julia Scoles,8395,Mariafe Artacho,10795,Taliqua Clancy,20804,Taryn Kloth,17607,Kristen Nuss,Volleyball World Beach Pro Tour 2022 Season Summary,3982,2022
Budapest, Hungary,Aug 8-11,W,18189,Yurika Sakaguchi,13075,Chiyo Suzuki,14717,Daria Mastikova,17126,Polina Tsyganova,16919,Raisa Schoon,16918,Emi van Driel,18330,Francesca Kirwan,14465,Olivia MacDonald,Volleyball World Beach Pro Tour 2019 Season Summary,3725,2019
Moscow, Russia,Aug 14-18,M,6770,Aleksandrs Samoilovs,6874,Janis Smedins,7998,Alison Cerutti,9344,Alvaro Filho,15563,Julius Thole,13767,Clemens Wickler,14052,Saymon Barbosa,11727,Guto Carvalhaes,Volleyball World Beach Pro Tour 2019 Season Summary,3629,2019
Moscow, Russia,Aug 14-18,W,10716,Joana Mader,10813,Anouk Verge-Depre,5146,Talita Antunes,6751,Taiana Lima,8047,Brooke Sweat,1923,Kerri Walsh Jennings,9100,Karla Borger,8417,Julia Sude,Volleyball World Beach Pro Tour 2019 Season Summary,3630,2019
Subic Bay, Philippines,Dec 8-11,M,19184,Poravid Taovato,21155,Pithak Tipjan,18166,Dunwinit Kaewsai,13843,Intuch Techakijvorakul,6769,Martins Plavins,16268,Mihails Samoilovs,15651,Surin Jongklang,15652,Banlue Nakprakhong,Volleyball World Beach Pro Tour 2022 Season Summary,4014,2022
Subic Bay, Philippines,Dec 8-11,W,21988,Jovelyn Gonzaga,18252,Cherry Rondina,19333,Genesa Eslapor,19337,Floremel Rodriguez,18178,Miyu Sakamoto,18179,Mayu Sawame,19879,Yahli Ashush,17258,Anita Dave,Volleyball World Beach Pro Tour 2022 Season Summary,4015,2022
Knokke-Heist, Belgium,Aug 15-18,M,15406,Timothee Platre,18144,Jeremy Silvestre,17711,Alexey Gusev,17710,Pavel Shustrov,17355,Mathias Seiser,15826,Maximilian Trummer,19697,Tim Lemmens,19698,Anshel Ver Eecke,Volleyball World Beach Pro Tour 2019 Season Summary,3695,2019
Knokke-Heist, Belgium,Aug 15-18,W,8461,Andrea Galindo,8462,Gorda Galindo,17202,Sofia Bisgaard,12391,Cecilie Olsen,16919,Raisa Schoon,16918,Emi van Driel,19685,Maud Catry,11595,Els Vandesteene,Volleyball World Beach Pro Tour 2019 Season Summary,3696,2019
The Hague, Netherlands,Dec 27-30,W,19525,Brecht Piersma,16918,Emi van Driel,17810,Chenoa Christ,11760,Kim Van de Velde,12330,Monika Paulikiene,19561,Aine Raupelyte,18586,Wies Bekhuis,17260,Pleun Ypma,Volleyball World Beach Pro Tour 2022 Season Summary,4101,2022
Rubavu, Rwanda,Aug 21-24,M,17110,Masato Kurasaka,16034,Kensuke Shoji,19768,Nicolai Hovmann,15008,Jacob Stormly,16820,Joaquin Bello,16932,Luis Javier Bello,10957,Hitoshi Murakami,15909,Keisuke Shimizu,Volleyball World Beach Pro Tour 2019 Season Summary,3632,2019
Zhongwei, China,Aug 21-25,W,19002,Jingzhe Wang,17591,Shuhui Wen,16036,Miki Ishii,10212,Sayaka Mizoe,11655,Chunxia Chen,13682,Lingdi Zhu,18189,Yurika Sakaguchi,13075,Chiyo Suzuki,Volleyball World Beach Pro Tour 2019 Season Summary,3685,2019
The Hague, Netherlands,Dec 28-30,M,18859,Laurenc Grossig,20388,Timo Hammarberg,17320,Olivier Barthelemy,21853,Samuel Cattet,18143,Matthew Immers,10777,Erik Nijland,19768,Nicolai Hovmann,21908,Mads Mollgaard,Volleyball World Beach Pro Tour 2022 Season Summary,4100,2022
Doha, Qatar,Jan 26-29,M,14741,Anders Mol,13274,Christian Sorum,13340,Michal Bryl,10444,Bartosz Losiak,17983,Samuele Cottafava,9059,Paolo Nicolai,9129,Alexander Brouwer,9130,Robert Meeuwsen,Volleyball World Beach Pro Tour 2022 Season Summary,4132,2022
Rubavu, Rwanda,Aug 22-24,W,19373,Iris Reinders,17054,Mexime van Driel,12391,Cecilie Olsen,17623,Signe Zibrandtsen,9517,Jessica Grimson,8627,Victoria Palmer,12809,Judith Hakizimana,12810,Charlotte Nzayisenga,Volleyball World Beach Pro Tour 2019 Season Summary,3633,2019
Jurmala, Latvia,Aug 22-25,M,6770,Aleksandrs Samoilovs,6874,Janis Smedins,16548,Kusti Nolvak,16549,Mart Tiisaar,9342,Aliaksandr Dziadkou,17357,Pavel Piatrushka,10963,Armin Dollinger,14809,Eric Stadie,Volleyball World Beach Pro Tour 2019 Season Summary,3730,2019
Doha, Qatar,Jan 26-29,W,14478,Kelly Cheng,13154,Sara Hughes,13802,Duda Lisboa,15329,Ana Patricia Silva,16919,Raisa Schoon,16917,Katja Stam,8395,Mariafe Artacho,10795,Taliqua Clancy,Volleyball World Beach Pro Tour 2022 Season Summary,4133,2022
Salalah, Oman,Aug 24-27,M,13264,Morten Overgaard,8930,Daniel Thomsen,9621,Ahmed Alhousni,9620,Haitham Alshereiqi,19116,Piotr Ilewicz,9144,Piotr Janiak,18132,Nouh Al-Jalbubi,18133,Mazin Alhashmi,Volleyball World Beach Pro Tour 2019 Season Summary,3631,2019
Montpellier, France,Aug 27-31,M,10778,Dirk Boehle,18616,Stefan Boermans,17129,Quincy Aye,15475,Arnaud Gauthier-Rat,17148,Laurenz Leitner,13012,Florian Schnetzer,16875,Arwin Kopschar,13635,Michael Murauer,Volleyball World Beach Pro Tour 2019 Season Summary,3726,2019
Oslo, Norway,Aug 28-Sep 1,M,14741,Anders Mol,17185,Nils Ringoen,19196,Markus Mol,13274,Christian Sorum,14738,Mathias Berntsen,13275,Hendrik Mol,13940,Daniel Bergerud,11752,Lars Retterholt,Volleyball World Beach Pro Tour 2019 Season Summary,3729,2019
Rome, Italy,Sep 3-8,M,10745,Viacheslav Krasilnikov,14263,Oleg Stoyanovskiy,15563,Julius Thole,13767,Clemens Wickler,14741,Anders Mol,13274,Christian Sorum,13454,Taylor Crabb,190,Jake Gibb,Volleyball World Beach Pro Tour 2019 Season Summary,3640,2019
Rome, Italy,Sep 3-8,W,17317,Margareta Kozuch,6704,Laura Ludwig,6641,Agatha Bednarczuk,13802,Duda Lisboa,11610,Rebecca Cavalcanti,15329,Ana Patricia Silva,10716,Joana Mader,10813,Anouk Verge-Depre,Volleyball World Beach Pro Tour 2019 Season Summary,3641,2019
