BVB_ID,player_name,player_country,DOB,home_town,resides,total_first,total_second,total_third,total_forth,total_played,total_points,podium%,height_in,big_stat_player_name,gender,isBlack_Challenge,isBlack_Elite16,isBlack,player_name_y,duration_avg,partners_count,duration_median,height_imputed,current_age
16875,Arwin Kopschar,Austria,1999-04-09,Moosburg,Moosburg,0.0,0.0,0.0,2.0,15.0,564.0,0.0,72.0,Arwin Kopschar,M,False,False,False,Arwin Kopschar,39.90476190476191,5.0,41.0,72.0,23.0
16878,Renato Andrew Lima de Carvalho,Brazil,1999-12-01,Belem,Joao Pessoa,4.0,2.0,1.0,2.0,23.0,5780.0,0.3,76.0,Renato Lima,M,False,False,False,Renato Lima,44.47916666666666,2.0,41.5,76.0,23.0
16879,Rafael José Mendonça de Queiroz,Brazil,1998-03-19,Recife,Maringá,1.0,0.0,0.0,0.0,3.0,220.0,0.33,74.0,Rafael Mendonca,M,False,False,False,Rafael Mendonca,36.0,1.0,36.0,74.0,24.0
16881,Ronja Klinger,Austria,2000-05-22,Feldkirchen,Deutschlandsberg,1.0,1.0,1.0,3.0,47.0,4135.0,0.06,70.0,Ronja Klinger,W,False,False,False,Ronja Klinger,41.31818181818182,2.0,39.5,70.0,22.0
16882,Patricia Maros,Austria,2000-08-20,,,0.0,0.0,0.0,0.0,3.0,77.0,0.0,,Patricia Maros,W,False,False,False,Patricia Maros,38.5,1.0,38.5,70.00311958405545,22.0
16883,Vitoria De Souza Rodrigues,Brazil,1999-11-01,Petrópolis,Rio de Janeiro,1.0,2.0,4.0,1.0,22.0,4908.0,0.32,67.0,Vitoria De Souza,W,True,False,True,Vitoria De Souza,41.97916666666666,3.0,40.0,67.0,23.0
16885,Davis Krumins,Italy,1990-06-28,,,0.0,0.0,0.0,0.0,3.0,212.0,0.0,,Davis Krumins,M,False,False,False,Davis Krumins,36.66666666666666,1.0,35.0,75.096018735363,32.0
16889,Georgi Bratoev,Bulgaria,1987-10-21,Sofia,,0.0,0.0,0.0,0.0,1.0,45.0,0.0,80.0,Georgi Bratoev,M,False,False,False,Georgi Bratoev,33.0,1.0,33.0,80.0,35.0
16890,Michaela Knoblochová,Czech Republic,1991-03-08,Litomerice,Terezín,0.0,0.0,0.0,0.0,5.0,180.0,0.0,72.0,Michaela Knoblochova,W,False,False,False,Michaela Knoblochova,34.0,3.0,31.5,72.0,31.0
16892,Leszek Stankiewicz,United States,1984-04-27,"Maspeth, NY",,0.0,0.0,0.0,0.0,1.0,50.0,0.0,,Leszek Stankiewicz,M,False,False,False,Leszek Stankiewicz,32.5,1.0,32.5,75.096018735363,38.0
16893,Shawn Yoder,United States,1983-03-07,"Providence Forge, VA","Virginia Beach, VA",0.0,0.0,0.0,0.0,4.0,688.0,0.0,,Shawn Yoder,M,False,False,False,Shawn Yoder,29.0,3.0,29.0,75.096018735363,39.0
16894,Danial Levent,United States,1986-05-02,"Astoria, NY","New York, NY",0.0,0.0,0.0,0.0,1.0,41.0,0.0,,Danial Levent,M,False,False,False,Danial Levent,39.0,1.0,39.0,75.096018735363,36.0
16895,Nicholas Smith,United States,1992-07-14,"Long Beach, NY","Massapequa, NY",0.0,0.0,0.0,0.0,1.0,41.0,0.0,,Nicholas Smith,M,False,False,False,Nicholas Smith,39.0,1.0,39.0,75.096018735363,30.0
16896,Colin Simmons,United States,1981-10-26,,"Norwalk, CT",0.0,0.0,0.0,0.0,1.0,50.0,0.0,,Colin Simmons,M,False,False,False,Colin Simmons,31.0,1.0,31.0,75.096018735363,41.0
16897,Rob McLean,United States,1990-11-11,"El Segundo, CA","Redondo Beach, CA",0.0,0.0,0.0,0.0,18.0,1415.0,0.0,,Rob McLean,M,False,False,False,Rob McLean,50.40909090909091,12.0,48.5,75.096018735363,32.0
16898,Sarah Schermerhorn,United States,1988-11-23,"Colfax, NC","Colfax, NC",0.0,3.0,3.0,0.0,56.0,15519.0,0.11,73.0,Sarah Schermerhorn,W,True,False,True,Sarah Schermerhorn,43.76470588235294,7.0,42.0,73.0,34.0
16899,Audrey Titus,United States,1987-02-25,"Hermosa Beach, CA",,0.0,0.0,0.0,0.0,4.0,321.0,0.0,,Audrey Titus,W,False,False,False,Audrey Titus,38.333333333333336,3.0,39.0,70.00311958405545,35.0
16900,William Wolff,United States,1991-11-03,"San Francisco, CA","San Francisco, CA",0.0,0.0,0.0,0.0,2.0,91.0,0.0,,William Wolff,M,False,False,False,William Wolff,35.5,2.0,35.5,75.096018735363,31.0
16901,Simon Thies,United States,1987-08-06,"San Francisco, CA","San Francisco, CA",0.0,0.0,0.0,0.0,1.0,50.0,0.0,,Simon Thies,M,False,False,False,Simon Thies,34.0,1.0,34.0,75.096018735363,35.0
16902,Paul Burnett,Australia,1998-01-12,"London, Ontario, Canada",Adelaide,1.0,1.0,2.0,1.0,33.0,5571.0,0.12,78.0,Paul Burnett,M,True,False,True,Paul Burnett,40.921875,4.0,39.0,78.0,24.0
16903,Marcus Ferguson,Australia,1998-01-14,Queensland,BRISBANE,0.0,0.0,0.0,0.0,17.0,916.0,0.0,79.0,Marcus Ferguson,M,False,False,False,Marcus Ferguson,38.61764705882353,4.0,39.0,79.0,24.0
16905,David Pavlovský,Czech Republic,1998-06-19,,,0.0,0.0,0.0,0.0,3.0,64.0,0.0,,David Pavlovsky,M,False,False,False,David Pavlovsky,38.0,1.0,38.0,75.096018735363,24.0
16908,Christian Jørgensen Ruud,Norway,1998-12-31,Askim,Askim,0.0,0.0,0.0,0.0,17.0,575.0,0.0,75.0,Christian Ruud,M,False,False,False,Christian Ruud,36.77777777777778,5.0,35.0,75.0,24.0
16911,Sabine Mills,Australia,1998-04-22,Brisbane,,0.0,0.0,0.0,0.0,4.0,136.0,0.0,,Sabine Mills,W,False,False,False,Sabine Mills,29.0,2.0,29.0,70.00311958405545,24.0
16912,Rebecca Ingram,Australia,1999-03-18,Maffra,"Deland, FL",0.0,0.0,0.0,0.0,8.0,570.0,0.0,72.0,Rebecca Ingram,W,False,False,False,Rebecca Ingram,31.5,3.0,31.5,72.0,23.0
16916,Sarah Schulz,Germany,1999-08-19,Nuernberg,GERMANY,1.0,4.0,0.0,1.0,29.0,4345.0,0.17,72.0,Sarah Schulz,W,True,False,True,Sarah Schulz,41.609375,4.0,39.5,72.0,23.0
16917,Katja Stam,Netherlands,1998-10-03,Emmen,Den Haug,3.0,5.0,5.0,2.0,48.0,8539.0,0.27,76.0,Katja Stam,W,True,False,True,Katja Stam,38.72950819672131,3.0,37.0,76.0,24.0
16918,Emi van Driel,Netherlands,2000-06-11,Breda,Breda,3.0,5.0,2.0,0.0,40.0,3590.0,0.25,70.0,Emi van Driel,W,False,False,False,Emi van Driel,38.52941176470589,4.0,36.0,70.0,22.0
16919,Raïsa Schoon,Netherlands,2001-10-03,Gorichem,Werkendam,5.0,7.0,4.0,0.0,46.0,8434.0,0.35,69.0,Raisa Schoon,W,True,False,True,Raisa Schoon,39.30392156862745,2.0,37.0,69.0,21.0
16926,Kaja Kersnik,Slovenia,2000-04-13,,,0.0,0.0,0.0,0.0,4.0,130.0,0.0,,Kaja Kersnik,W,False,False,False,Kaja Kersnik,35.25,2.0,31.0,70.00311958405545,22.0
16927,Silvia Leonardi,Italy,,,,0.0,0.0,0.0,0.0,1.0,40.0,0.0,,Silvia Leonardi,W,False,False,False,,,,,70.00311958405545,
16932,Luis Javier Bello Fernandez Echevarria,England,2000-07-20,"Madrid, Spain",London,1.0,0.0,4.0,0.0,48.0,3247.0,0.1,72.0,Luis Bello,M,False,False,False,Luis Bello,42.25,1.0,42.5,72.0,22.0
16934,Alireza Aghajanighasab,Iran,1998-08-28,Babol,Babol,1.0,1.0,1.0,1.0,8.0,476.0,0.38,74.0,Alireza Aghajanighasab,M,False,False,False,Alireza Aghajanighasab,29.0,1.0,29.0,74.0,24.0
16939,Ricardo Hofman,Netherlands,1998-07-17,,"Santa Monica, CA",0.0,0.0,0.0,0.0,3.0,202.0,0.0,78.0,Ricardo Hofman,M,False,False,False,Ricardo Hofman,,1.0,,78.0,24.0
16945,Keattisak Naksompoi,Thailand,1998-01-19,Chaiyaphum,Bangkok,0.0,0.0,0.0,0.0,2.0,105.0,0.0,71.0,Keattisak Naksompoi,M,False,False,False,Keattisak Naksompoi,38.0,1.0,38.0,71.0,24.0
16946,Martina Maixnerova,Czech Republic,1999-01-24,Praha,Praha,2.0,0.0,0.0,1.0,20.0,1295.0,0.1,71.0,Martina Maixnerova,W,False,False,False,Martina Maixnerova,37.23529411764706,2.0,36.0,71.0,23.0
16949,Pia Szewczyk,France,1999-03-27,Bordeaux,GRADIGNAN,0.0,0.0,0.0,0.0,10.0,528.0,0.0,74.0,Pia Szewczyk,W,False,False,False,Pia Szewczyk,31.166666666666668,3.0,31.5,74.0,23.0
16950,Mia Severine Guyot Polverini,France,1999-06-16,Calais,Touloose,0.0,0.0,0.0,0.0,8.0,262.0,0.0,69.0,Mia Guyot,W,False,False,False,Mia Guyot,37.5,2.0,33.0,69.0,23.0
16959,Sammee Thomas,United States,1996-12-16,"Park City, UT","Huntington Beach, CA",0.0,0.0,0.0,0.0,11.0,891.0,0.0,67.0,Sammee Thomas,W,False,False,False,Sammee Thomas,49.55555555555556,7.0,47.0,67.0,26.0
16960,Zachary Hopkins,United States,1985-11-20,"San Jose, CA","San Jose, CA",0.0,0.0,0.0,0.0,1.0,50.0,0.0,,Zachary Hopkins,M,False,False,False,Zachary Hopkins,29.0,1.0,29.0,75.096018735363,37.0
16963,Angel Williams Paniagua,Costa Rica,2002-02-14,Atenas,,0.0,0.0,0.0,0.0,8.0,780.0,0.0,,Angel Williams,W,False,False,False,Angel Williams,29.0,1.0,31.0,70.00311958405545,20.0
16968,Megan Muret,United States,1998-09-29,"Encinitas, CA","Encinitas, CA",0.0,0.0,0.0,0.0,6.0,417.0,0.0,69.0,Megan Muret,W,False,False,False,Megan Muret,41.25,4.0,38.0,69.0,24.0
16969,Alexis Filippone,United States,1999-04-27,"Del Mar, CA","San Diego, CA",0.0,0.0,0.0,0.0,6.0,475.0,0.0,74.0,Alexis Filippone,W,False,False,False,Alexis Filippone,39.5,4.0,37.0,74.0,23.0
16970,Pierre Ettori,United States,1981-03-08,"Sunnyvale, CA","Sunnyvale, CA",0.0,0.0,0.0,0.0,1.0,75.0,0.0,,Pierre Ettori,M,False,False,False,Pierre Ettori,36.5,1.0,36.5,75.096018735363,41.0
16972,Avery Arellano,United States,1998-04-17,"Plano, TX","Plano, TX",0.0,0.0,0.0,0.0,1.0,50.0,0.0,,Avery Arellano,W,False,False,False,Avery Arellano,44.5,1.0,44.5,70.00311958405545,24.0
16973,Tarin Mergener,United States,1998-03-19,"Midlothian, TX","Midlothian, TX",0.0,0.0,0.0,0.0,2.0,91.0,0.0,,Tarin Mergener,W,False,False,False,Tarin Mergener,55.5,2.0,56.5,70.00311958405545,24.0
16978,Emilie Glad Bak,Denmark,1987-11-27,København Ø,,0.0,0.0,0.0,0.0,1.0,35.0,0.0,68.0,Emilie Glad Bak,W,False,False,False,Emilie Glad Bak,28.0,1.0,28.0,68.0,35.0
16979,Simone Marie Okholm Hansen,Denmark,1991-03-20,Køge,Copenhangen,0.0,1.0,0.0,0.0,23.0,1005.0,0.04,70.0,Okholm Hansen,W,False,False,False,Okholm Hansen,39.54545454545455,4.0,37.0,70.0,31.0
16980,Kacey Losik,United States,2000-05-06,"Santa Cruz, CA","Santa Cruz, CA",0.0,0.0,0.0,0.0,24.0,5298.0,0.0,72.0,Kacey Losik,M,False,False,False,Kacey Losik,45.083333333333336,11.0,42.0,72.0,22.0
16981,Britta Forsythe,United States,1991-07-04,"Rathdrum, ID",,0.0,0.0,0.0,0.0,1.0,50.0,0.0,,Britta Forsythe,W,False,False,False,Britta Forsythe,31.0,1.0,31.0,70.00311958405545,31.0
16982,Iona Lofrano,United States,1994-01-03,"Meadow vista, CA",,0.0,0.0,0.0,0.0,1.0,41.0,0.0,,Iona Lofrano,W,False,False,False,Iona Lofrano,31.0,1.0,31.0,70.00311958405545,28.0
16983,Tanner Smith,United States,1996-11-15,"Hermosa Beach, CA","Redondo Beach, CA",0.0,0.0,0.0,0.0,12.0,1422.0,0.0,74.0,Tanner Smith,M,False,False,False,Tanner Smith,44.2,4.0,41.0,74.0,26.0
16984,Brooke Burling,United States,1998-04-13,"Naperville, IL","Naperville, IL",0.0,0.0,0.0,0.0,1.0,60.0,0.0,,Brooke Burling,W,False,False,False,Brooke Burling,39.0,1.0,33.0,70.00311958405545,24.0
16985,Daniele Di Stefano,Italy,1993-04-20,,,0.0,0.0,0.0,0.0,2.0,100.0,0.0,,Daniele Di Stefano,M,False,False,False,Daniele Di Stefano,39.333333333333336,1.0,37.0,75.096018735363,29.0
16986,Carlo Bonifazi,Italy,1992-11-16,Roma,Roma,2.0,2.0,0.0,1.0,19.0,2510.0,0.21,75.0,Carlo Bonifazi,M,False,False,False,Carlo Bonifazi,40.906976744186046,3.0,37.0,75.0,30.0
16988,Stephanie Wiesmeyr,Austria,1992-04-08,Wels,Graz,0.0,1.0,0.0,0.0,25.0,1465.0,0.04,68.0,Stephanie Wiesmeyr,W,False,False,False,Stephanie Wiesmeyr,36.24489795918368,6.0,33.0,68.0,30.0
16999,Lindsey Knudsen,United States,1997-02-07,"Valencia, CA","Valencia, CA",0.0,0.0,0.0,0.0,10.0,965.0,0.0,72.0,Lindsey Knudsen,W,False,False,False,Lindsey Knudsen,47.47619047619048,7.0,48.0,72.0,25.0
17000,Eric Mochalski,United States,1992-07-31,"Hawthorne, CA","Hawthorne, CA",0.0,0.0,0.0,0.0,2.0,91.0,0.0,78.0,Eric Mochalski,M,False,False,False,Eric Mochalski,43.0,1.0,43.0,78.0,30.0
17001,Clayton Dahlman,United States,1990-08-21,"Austin, TX",,0.0,0.0,0.0,0.0,2.0,161.0,0.0,,Clayton Dahlman,M,False,False,False,Clayton Dahlman,36.0,1.0,36.0,75.096018735363,32.0
17002,Jack McGraw,United States,1987-03-03,"Round Rock, TX","Round Rock, TX",0.0,0.0,0.0,0.0,3.0,134.0,0.0,,Jack McGraw,M,False,False,False,Jack McGraw,44.0,2.0,44.0,75.096018735363,35.0
17003,Garret Denney,United States,1991-06-29,"Fort Worth, TX","Fort Worth, TX",0.0,0.0,0.0,0.0,8.0,440.0,0.0,,Garret Denney,M,False,False,False,Garret Denney,39.71428571428572,6.0,40.0,75.096018735363,31.0
17004,George Gutierrez,United States,1989-05-12,"Austin, TX","Austin, TX",0.0,0.0,0.0,0.0,4.0,212.0,0.0,,George Gutierrez,M,False,False,False,George Gutierrez,43.0,3.0,43.0,75.096018735363,33.0
17005,Jack Petersen,United States,1990-04-01,"Austin, TX","Austin, TX",0.0,0.0,0.0,0.0,9.0,1220.0,0.0,,Jack Petersen,M,False,False,False,Jack Petersen,39.75,3.0,39.5,75.096018735363,32.0
17007,Matt Shassol,United States,1992-06-11,,"Hoboken, NJ",0.0,0.0,0.0,0.0,15.0,2180.0,0.0,,Matt Shassol,M,False,False,False,,,,,75.096018735363,30.0
17009,Maja Kaiser,United States,1999-04-26,"Bulverde, TX","Bulverde, TX",0.0,0.0,0.0,0.0,3.0,194.0,0.0,,Maja Kaiser,W,False,False,False,Maja Kaiser,41.5,2.0,41.5,70.00311958405545,23.0
17010,Kate Privett,United States,2000-08-07,"Grapevine, TX","Grapevine, TX",0.0,0.0,0.0,0.0,4.0,306.0,0.0,68.0,Kate Privett,W,False,False,False,Kate Privett,42.5,3.0,36.5,68.0,22.0
17011,Simone Priebe,United States,2000-04-27,"Austin, TX","Austin, TX",0.0,0.0,0.0,0.0,5.0,376.0,0.0,,Simone Priebe,W,False,False,False,Simone Priebe,43.142857142857146,3.0,38.0,70.00311958405545,22.0
17012,Haley Tippett,United States,1996-10-27,"Keller, TX",,0.0,0.0,0.0,0.0,2.0,170.0,0.0,,Haley Tippett,W,False,False,False,Haley Tippett,,1.0,,70.00311958405545,26.0
17013,Maddie Ligon,United States,1996-09-28,"Grapevine, TX","Dallas, TX",0.0,0.0,0.0,0.0,4.0,335.0,0.0,68.0,Maddie Ligon,W,False,False,False,Maddie Ligon,,1.0,,68.0,26.0
17015,Alexa Richardson,United States,1996-07-12,"Austin, TX","Austin, TX",0.0,0.0,0.0,0.0,5.0,293.0,0.0,67.0,Alexa Richardson,W,False,False,False,Alexa Richardson,40.25,4.0,40.5,67.0,26.0
17016,Erica Richardson,United States,2000-02-10,"Austin, TX",,0.0,0.0,0.0,0.0,2.0,170.0,0.0,,Erica Richardson,W,False,False,False,Erica Richardson,39.0,1.0,39.0,70.00311958405545,22.0
17017,Taylor Jarzombek,United States,1998-11-02,"Austin, TX",,0.0,0.0,0.0,0.0,3.0,151.0,0.0,,Taylor Jarzombek,W,False,False,False,Taylor Jarzombek,36.5,2.0,36.5,70.00311958405545,24.0
17018,Brittnay Estes,United States,1994-07-17,"Palm Harbor, FL","Hermosa Beach, CA",0.0,0.0,0.0,0.0,5.0,678.0,0.0,68.0,Brittnay Estes,W,False,False,False,Brittnay Estes,50.8,4.0,52.0,68.0,28.0
17021,Christina Glenn,United States,1991-01-26,"Austin, TX","Austin, TX",0.0,0.0,0.0,0.0,9.0,879.0,0.0,,Christina Glenn,W,False,False,False,Christina Glenn,45.16666666666666,4.0,44.0,70.00311958405545,31.0
17022,Andrea Maria Nucete-Elliott de Martino,Venezuela,1991-01-31,"Naples, Italy","Austin, TX",0.0,0.0,0.0,0.0,23.0,4005.0,0.0,71.0,Andrea Nucete-Elliott,W,False,False,False,Andrea Nucete-Elliott,40.89473684210526,7.0,37.0,71.0,31.0
17029,Kylie Bryan,United States,2000-05-14,"Red Oak, TX","Mansfield, TX",0.0,0.0,0.0,0.0,8.0,2730.0,0.0,67.0,Kylie Bryan,W,False,False,False,Kylie Bryan,46.22222222222222,4.0,43.0,67.0,22.0
17030,Jenna Belton,United States,1996-03-05,"Aptos, CA","Aptos, CA",0.0,0.0,0.0,0.0,9.0,1314.0,0.0,73.0,Jenna Belton,W,False,False,False,Jenna Belton,43.36363636363637,4.0,39.5,73.0,26.0
17031,Nikolina Jelic,Croatia,1991-11-09,Zagreb,Zagreb,0.0,0.0,0.0,0.0,1.0,80.0,0.0,75.0,Nikolina Jelic,W,False,False,False,Nikolina Jelic,25.33333333333333,1.0,24.0,75.0,31.0
17032,Tadej Bozenk,Slovenia,1990-08-29,Ravne na Koroškem,Ravne na Koroškem,1.0,0.0,0.0,2.0,17.0,953.0,0.06,72.0,Tadej Bozenk,M,False,False,False,Tadej Bozenk,39.875,3.0,36.0,72.0,32.0
17034,Nina Kontrec,Slovenia,1989-10-03,Slovenj Gradec,Slovenj Gradec,0.0,0.0,0.0,0.0,2.0,20.0,0.0,67.0,Nina Kontrec,W,False,False,False,Nina Kontrec,35.0,1.0,35.0,67.0,33.0
17038,Doaa Elghobashy,Egypt,1996-08-11,Beheira,Beheira,0.0,0.0,0.0,0.0,4.0,210.0,0.0,72.0,Doaa Elghobashy,W,False,False,False,,,,,72.0,26.0
17040,Randa Radwan,Egypt,1993-05-15,"Ryiad, Saudi Arabia",Beheira,0.0,0.0,0.0,0.0,2.0,115.0,0.0,69.0,Randa Radwan,W,False,False,False,Randa Radwan,25.25,2.0,25.5,69.0,29.0
17041,Nada Meawad,Egypt,1998-04-12,Cairo,Cairo,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.0,Nada Meawad,W,False,False,False,Nada Meawad,32.333333333333336,1.0,34.0,71.0,24.0
17042,Kobi Pekich,United States,1994-11-02,"Huntington Beach, CA","Huntington Beach, CA",,,,,,,,69.0,Kobi Pekich,W,False,False,False,Kobi Pekich,50.888888888888886,3.0,49.0,69.0,28.0
17043,Shannon Murphy,United States,1999-07-12,"Friendswood, TX","Friendswood, TX",0.0,0.0,0.0,0.0,2.0,91.0,0.0,,Shannon Murphy,W,False,False,False,Shannon Murphy,43.333333333333336,2.0,46.0,70.00311958405545,23.0
17044,Hailey Devlin,United States,1996-03-18,"San Diego, CA","San Diego, CA",0.0,0.0,0.0,0.0,2.0,82.0,0.0,74.0,Hailey Devlin,W,False,False,False,Hailey Devlin,53.0,2.0,53.0,74.0,26.0
17045,Yukako Suzuki,Japan,1987-12-25,Kanagawa,"Shibuya-ku, Tokyo",0.0,1.0,2.0,0.0,28.0,1790.0,0.11,71.0,Yukako Suzuki,W,False,False,False,Yukako Suzuki,39.48648648648648,5.0,38.5,71.0,35.0
17046,Kaho Sakaguchi,Japan,1996-03-25,Tokyo,"Shibuya-ku, Tokyo",1.0,3.0,2.0,1.0,29.0,2030.0,0.21,68.0,Kaho Sakaguchi,W,False,False,False,Kaho Sakaguchi,40.252747252747255,2.0,38.0,68.0,26.0
17047,Brian Cook,United States,1992-06-01,"Santa Cruz, CA","Santa Cruz, CA",0.0,0.0,0.0,0.0,7.0,806.0,0.0,77.0,Brian Cook,M,False,False,False,Brian Cook,43.5925925925926,6.0,42.0,77.0,30.0
17048,Megan Deterling,United States,2001-11-17,"Austin, TX","Austin, TX",0.0,0.0,0.0,0.0,1.0,41.0,0.0,,Megan Deterling,W,False,False,False,Megan Deterling,26.0,1.0,26.0,70.00311958405545,21.0
17049,Lua Lindner Rosado,United States,2001-06-19,"Austin, TX","Austin, TX",0.0,0.0,0.0,0.0,1.0,41.0,0.0,,Lua Lindner Rosado,W,False,False,False,Lua Lindner Rosado,26.0,1.0,26.0,70.00311958405545,21.0
17050,Cole Franklin,United States,1989-02-23,"Seattle, WA","Seattle, WA",0.0,0.0,0.0,0.0,1.0,75.0,0.0,,Cole Franklin,M,False,False,False,Cole Franklin,35.5,1.0,35.5,75.096018735363,33.0
17051,Zoe Nightingale,United States,1993-06-08,"Sacramento, CA","Los Angeles, CA",0.0,0.0,0.0,0.0,1.0,41.0,0.0,75.0,Zoe Nightingale,W,False,False,False,Zoe Nightingale,48.0,1.0,48.0,75.0,29.0
17052,Rachel Sherman,United States,1980-07-18,"Honolulu, HI","Honolulu, HI",0.0,0.0,0.0,0.0,2.0,191.0,0.0,,Rachel Sherman,W,False,False,False,Rachel Sherman,33.4,2.0,36.0,70.00311958405545,42.0
17053,Tirzah Armenta,United States,1986-04-03,"Scottsdale, AZ","Scottsdale, AZ",0.0,0.0,0.0,0.0,2.0,135.0,0.0,71.0,Tirzah Armenta,W,False,False,False,Tirzah Armenta,35.666666666666664,1.0,35.0,71.0,36.0
17054,Mexime van Driel,Netherlands,1998-12-18,Breda,Breda,3.0,2.0,1.0,0.0,35.0,3503.0,0.17,71.0,Mexime van Driel,W,True,False,True,Mexime van Driel,37.32835820895522,5.0,36.0,71.0,24.0
17058,Adil Bsina,Morocco,1985-09-02,TANGER,,0.0,0.0,0.0,0.0,2.0,30.0,0.0,76.0,Adil Bsina,M,False,False,False,Adil Bsina,26.0,1.0,26.0,76.0,37.0
17061,Alexander Kammermeier,United States,1987-05-27,"Houston, TX","Houston, TX",0.0,0.0,0.0,0.0,3.0,266.0,0.0,,Alexander Kammermeier,M,False,False,False,Alexander Kammermeier,43.888888888888886,2.0,38.0,75.096018735363,35.0
17062,Austin Hosto,United States,1992-05-12,"Tucson, AZ","Tucson, AZ",0.0,0.0,0.0,0.0,1.0,41.0,0.0,,Austin Hosto,M,False,False,False,Austin Hosto,35.0,1.0,35.0,75.096018735363,30.0
17063,Bella Kuechenberg,United States,1999-10-02,"Lowell, IN","Lowell, IN",0.0,0.0,0.0,0.0,2.0,125.0,0.0,,Bella Kuechenberg,W,False,False,False,Bella Kuechenberg,33.75,2.0,31.5,70.00311958405545,23.0
17064,Liz Eddy,United States,1992-04-22,"Coloma, MI","St. Joseph, MI",0.0,0.0,0.0,0.0,1.0,75.0,0.0,68.0,Liz Eddy,W,False,False,False,Liz Eddy,26.0,1.0,26.0,68.0,30.0
17068,Josephine Kremer,United States,1995-09-07,"Pacific Palisades, CA","Hermosa Beach, CA",0.0,0.0,0.0,0.0,8.0,1054.0,0.0,68.0,Josephine Kremer,W,False,False,False,Josephine Kremer,45.625,5.0,41.5,68.0,27.0
17069,Terese Cannon,United States,1995-10-01,"Pittsford, NY","Pittsford, NY",2.0,5.0,11.0,1.0,66.0,20317.0,0.27,75.0,Terese Cannon,W,True,False,True,Terese Cannon,43.80203045685279,12.0,41.0,75.0,27.0
17070,Jason Dibelius,United States,1970-07-26,"Hermosa Beach, CA","Hermosa Beach, CA",0.0,0.0,0.0,0.0,1.0,41.0,0.0,,Jason Dibelius,M,False,False,False,Jason Dibelius,39.0,1.0,39.0,75.096018735363,52.0
17071,John Zappia,United States,1993-08-28,"Huntington Beach, CA","Huntington Beach, CA",0.0,0.0,0.0,0.0,4.0,238.0,0.0,77.0,John Zappia,M,False,False,False,John Zappia,47.16666666666666,3.0,46.5,77.0,29.0
17072,Danielle Jacobson,United States,1988-06-17,"Rathdrum, ID","Seattle, WA",0.0,0.0,0.0,0.0,6.0,427.0,0.0,,Danielle Jacobson,W,False,False,False,Danielle Jacobson,35.55555555555556,4.0,33.0,70.00311958405545,34.0
17073,Loren Osborn,United States,1985-08-21,"Hermosa Beach, CA","Hermosa Beach, CA",0.0,0.0,0.0,0.0,2.0,101.0,0.0,,Loren Osborn,M,False,False,False,Loren Osborn,38.5,1.0,38.5,75.096018735363,37.0
17075,Ryan Wrublik,United States,1989-03-09,"Gilbert, AZ","Gilbert, AZ",0.0,0.0,0.0,0.0,3.0,135.0,0.0,,Ryan Wrublik,M,False,False,False,Ryan Wrublik,49.6,2.0,46.0,75.096018735363,33.0
17076,Dalton Ammerman,United States,1991-04-11,"Parker, CO","Parker, CO",0.0,0.0,0.0,0.0,1.0,41.0,0.0,76.0,Dalton Ammerman,M,False,False,False,Dalton Ammerman,60.0,1.0,60.0,76.0,31.0
17077,Kaity Bailey,United States,1997-10-17,"Ojai, CA","Ojai, CA",0.0,0.0,0.0,0.0,3.0,482.0,0.0,74.0,Kaity  Bailey,W,False,False,False,Kaity  Bailey,42.0,1.0,42.0,74.0,25.0
17079,Colin McCall,United States,1994-11-22,"Hermosa Beach, CA","Hermosa Beach, CA",0.0,0.0,0.0,0.0,1.0,41.0,0.0,75.0,Colin McCall,M,False,False,False,Colin McCall,42.5,1.0,42.5,75.0,28.0
17080,Anthony Nguyen,United States,1995-03-11,,"Vancouver, WA",0.0,0.0,0.0,0.0,3.0,115.0,0.0,,Anthony Nguyen,M,False,False,False,Anthony Nguyen,33.5,3.0,33.5,75.096018735363,27.0
17081,Victor Zamudio,United States,1995-11-29,"Pembroke, FL","Pembroke, FL",0.0,0.0,0.0,0.0,1.0,33.0,0.0,74.0,Victor Zamudio,M,False,False,False,Victor Zamudio,37.0,1.0,37.0,74.0,27.0
17082,Killian Richardson,United States,1994-01-06,,"San Antonio, TX",0.0,0.0,0.0,0.0,2.0,74.0,0.0,,Killian Richardson,M,False,False,False,Killian Richardson,36.5,2.0,36.5,75.096018735363,28.0
17083,Logan Glave,United States,1999-01-08,,"Hermosa Beach, CA",0.0,0.0,0.0,0.0,3.0,116.0,0.0,,Logan Glave,M,False,False,False,Logan Glave,38.66666666666666,2.0,38.0,75.096018735363,23.0
17084,Wendy Rolph,United States,1990-10-27,"Brubank, CA","Redondo Beach, CA",0.0,0.0,0.0,0.0,2.0,83.0,0.0,72.0,Wendy Rolph,W,False,False,False,Wendy Rolph,37.5,2.0,37.5,72.0,32.0
17086,Tyler Carnes,United States,1993-01-30,"Newport, KY","Cincinnati, OH",0.0,0.0,0.0,0.0,3.0,234.0,0.0,,Tyler Carnes,M,False,False,False,Tyler Carnes,43.0,1.0,43.0,75.096018735363,29.0
17091,Kristin Heldt,United States,1992-12-07,"Frankfort, IL","Westmont, IL",0.0,0.0,0.0,0.0,9.0,3564.0,0.0,73.0,Kristin Heldt,W,False,False,False,Kristin Heldt,39.5,2.0,40.5,73.0,30.0
