BVB_ID,player_name_x,player_country,DOB_x,home_town,resides,total_first,total_second,total_third,total_forth,total_played,total_points,podium%,height_inches_x,height_cm,DOB_date,DOB_str,big_stat_player_name,gender,player_name_y,DOB_y,height_inches_y
17562,Darby Dunn,Canada,1997-09-22,"South Surrey, BC","South Surrey, BC",1.0,0.0,0.0,3.0,22.0,1736.0,,72.0,182.88,1997-09-22,"September 22, 1997 (25 years old)",Darby Dunn,W,Darby Dunn,1997-09-22,72.0
17563,Leying Jiang,China,1999-08-19,Shan Dong,Ji Nan,0.0,0.0,0.0,0.0,5.0,180.0,,74.0,187.96,1999-08-19,"August 19, 1999 (23 years old)",Leying Jiang,W,Leying Jiang,1999-08-19,
17564,Jiaqi Geng,China,1997-03-14,,,0.0,0.0,0.0,0.0,3.0,80.0,,,,1997-03-14,"March 14, 1997 (26 years old)",Jiaqi Geng,W,Jiaqi Geng,1997-03-14,
17565,Jie Dong,China,2001-08-07,Shan Dong,Beijing,2.0,1.0,1.0,0.0,25.0,3085.0,,73.0,185.42000000000002,2001-08-07,"August 7, 2001 (21 years old)",Jie Dong,W,Jie Dong,2001-08-07,
17566,Ben McMillon,United States,1988-11-09,,"Houston, TX",0.0,0.0,0.0,0.0,2.0,74.0,,,,1988-11-09,"November 9, 1988 (34 years old)",Ben McMillon,M,Ben McMillon,,
17567,Jing Wang,China,1999-03-26,Shanghai,Shanghai,0.0,0.0,0.0,0.0,5.0,250.0,,72.0,182.88,1999-03-26,"March 26, 1999 (24 years old)",Jing Wang,W,Jing Wang,1999-03-26,
17568,Xindie Jin,China,1999-04-13,,,0.0,0.0,0.0,0.0,3.0,80.0,,,,1999-04-13,"April 13, 1999 (24 years old)",Xindie Jin,W,Xindie Jin,1999-04-13,
17569,Ting Hang,China,2001-01-30,Jiangsu,Beijing,0.0,0.0,0.0,0.0,6.0,460.0,,73.0,185.42000000000002,2001-01-30,"January 30, 2001 (22 years old)",Ting Hang,W,Ting Hang,2001-01-30,73.0
17570,Jinjin Zeng,China,2001-04-08,Nantong,Beijing,1.0,1.0,0.0,1.0,47.0,5330.0,,70.0,177.8,2001-04-08,"April 8, 2001 (22 years old)",Jinjin Zeng,W,Jinjin Zeng,2001-04-08,
17573,Imane Yakki,Morocco,1998-11-30,,,0.0,0.0,0.0,0.0,2.0,165.0,,,,1998-11-30,"November 30, 1998 (24 years old)",Imane Yakki,W,Imane Yakki,1998-11-30,
17576,Arianna Barboni,Italy,1996-11-13,Sperlonga,Sperlonga,0.0,0.0,0.0,1.0,14.0,910.0,,74.0,187.96,1996-11-13,"November 13, 1996 (26 years old)",Arianna Barboni,W,Arianna Barboni,1996-11-13,74.0
17577,Georgi Stoyanov,Bulgaria,1997-05-05,,,0.0,0.0,0.0,0.0,4.0,104.0,,,,1997-05-05,"May 5, 1997 (26 years old)",Georgi Stoyanov,M,Georgi Stoyanov,1997-05-05,
17579,Lujza Papp,Hungary,1999-12-03,Dunakeszi,,0.0,0.0,0.0,0.0,2.0,57.0,,,,1999-12-03,"December 3, 1999 (23 years old)",Lujza Papp,W,Lujza Papp,1999-12-03,
17581,Lisa-Sophie Kotzan,Germany,1996-01-25,Berlin,Berlin,0.0,0.0,0.0,0.0,12.0,742.0,,70.0,177.8,1996-01-25,"January 25, 1996 (27 years old)",Lisa-Sophie Kotzan,W,Lisa-Sophie Kotzan,1996-01-25,70.0
17582,Gerda Grudzinskaite,Lithuania,1999-06-20,Vilnius,Vilnius,0.0,0.0,1.0,0.0,31.0,2389.0,,68.0,172.72,1999-06-20,"June 20, 1999 (24 years old)",Gerda Grudzinskaite,W,Gerda Grudzinskaite,1999-06-20,68.0
17583,Marta Lodej,Poland,1997-01-11,Warsaw,Warsaw,0.0,3.0,1.0,1.0,37.0,2946.0,,73.0,185.42000000000002,1997-01-11,"January 11, 1997 (26 years old)",Marta Lodej,W,Marta Lodej,1997-01-11,73.0
17585,Marina Coric,Croatia,1995-02-06,Capljina,Vodnjan,0.0,0.0,0.0,0.0,2.0,69.0,,71.0,180.34,1995-02-06,"February 6, 1995 (28 years old)",Marina Coric,W,Marina Coric,1995-02-06,
17586,Nika Bevc,Slovenia,2000-06-22,,,0.0,0.0,0.0,0.0,3.0,123.0,,,,2000-06-22,"June 22, 2000 (23 years old)",Nika Bevc,W,Nika Bevc,2000-06-22,
18752,Nika Benedik Bevc,Slovenia,1998-04-02,Ljubljana,Ljubljana,0.0,0.0,0.0,0.0,9.0,280.0,,68.0,172.72,1998-04-02,"April 2, 1998 (25 years old)",Nika Bevc,W,Nika Bevc,2000-06-22,
17587,Mecit Eryilmaz,Türkiye,1999-07-08,,,0.0,0.0,0.0,0.0,2.0,50.0,,,,1999-07-08,"July 8, 1999 (23 years old)",Mecit Eryilmaz,M,Mecit Eryilmaz,1999-07-08,
17588,Martin Melmuka,Czech Republic,1999-08-18,Prague,Prague,0.0,0.0,0.0,0.0,10.0,394.0,,76.0,193.04,1999-08-18,"August 18, 1999 (23 years old)",Martin Melmuka,M,Martin Melmuka,1999-08-18,76.0
17591,Shuhui Wen,China,1994-07-27,Xinjiang,urumqi,6.0,1.0,1.0,0.0,9.0,1680.0,,71.0,180.34,1994-07-27,"July 27, 1994 (28 years old)",Shuhui Wen,W,Shuhui Wen,1994-07-27,
17592,Nils Ehlers,Germany,1994-02-04,Berlin,Hamburg,0.0,2.0,3.0,0.0,49.0,9770.0,,83.0,210.82,1994-02-04,"February 4, 1994 (29 years old)",Nils Ehlers,M,Nils Ehlers,1994-02-04,83.0
17593,Yu Koshikawa,Japan,1984-06-30,Ishikawa,Tokyo,0.0,0.0,0.0,0.0,33.0,1470.0,,74.0,187.96,1984-06-30,"June 30, 1984 (39 years old)",Yu Koshikawa,M,Yu Koshikawa,1984-01-30,
17594,"Yusuke ""Gottsu"" Ishijima",Japan,1984-01-09,Tokyo,Saitama,1.0,0.0,0.0,0.0,26.0,1716.0,,78.0,198.12,1984-01-09,"January 9, 1984 (39 years old)",Yusuke Ishijima,M,Yusuke Ishijima,1984-01-09,
17604,Maria Ehrenwaldova,Slovakia,1975-01-08,Banska Stiavnica,Bratislava,0.0,0.0,0.0,0.0,1.0,20.0,,72.0,182.88,1975-01-08,"January 8, 1975 (48 years old)",Maria Ehrenwaldova,W,Maria Ehrenwaldova,1975-01-08,72.0
17605,Talar Kirkor,Sweden,1984-10-06,Gothenburg,Gothenburg,0.0,0.0,0.0,0.0,7.0,265.0,,67.0,170.18,1984-10-06,"October 6, 1984 (38 years old)",Talar Kirkor,W,Talar Kirkor,1984-06-10,67.0
17607,Kristen Nuss,United States,1997-12-16,"New Orleans, LA","Metairie, LA",8.0,1.0,3.0,1.0,33.0,15921.0,,66.0,167.64000000000001,1997-12-16,"December 16, 1997 (25 years old)",Kristen Nuss,W,Kristen Nuss,1997-12-16,
17609,Sammy Gibson,United States,2000-07-06,"Long Beach, NY","Long Beach, NY",0.0,0.0,0.0,0.0,3.0,295.0,,,,2000-07-06,"July 6, 2000 (23 years old)",Sammy Gibson,M,Sammy Gibson,2000-07-06,
17611,Brittany Howard,United States,1994-06-15,"Los Altos, CA","Hermosa Beach, CA",0.0,0.0,3.0,0.0,30.0,5382.0,,75.0,190.5,1994-06-15,"June 15, 1994 (29 years old)",Brittany Howard,W,Brittany Howard,1994-06-15,75.0
17612,Abigail Rummel,United States,1983-09-06,"Princeton, NJ","Phoenix, AZ",0.0,0.0,0.0,0.0,3.0,551.0,,,,1983-09-06,"September 6, 1983 (39 years old)",Abigail Rummel,W,Abigail Rummel,1983-09-06,
17613,Nikki Senopoulos,United States,1994-06-07,"Plainsboro, NJ","Plainsboro, NJ",0.0,0.0,0.0,0.0,2.0,424.0,,,,1994-06-07,"June 7, 1994 (29 years old)",Nikki Senopoulos,W,Nikki Senopoulos,1994-06-07,
17614,Abbey Roam,United States,1990-02-28,"Lebanon, MO","Hoboken, NJ",0.0,0.0,0.0,0.0,8.0,2064.0,,,,1990-02-28,"February 28, 1990 (33 years old)",Abbey Roam,W,Abbey Roam,1990-02-28,
17615,Rachel Bello,United States,1984-12-08,"Wyckoff, NJ",,0.0,0.0,0.0,0.0,2.0,101.0,,,,1984-12-08,"December 8, 1984 (38 years old)",Rachel Bello,W,Rachel Bello,1984-12-08,
17616,Luna Becic,Croatia,2001-07-10,Split,Srinjine,0.0,0.0,0.0,0.0,8.0,160.0,,73.0,185.42000000000002,2001-07-10,"July 10, 2001 (21 years old)",Luna Becic,W,Luna Becic,2001-10-07,
17617,Ana Skarlovnik Petric,Slovenia,1990-07-22,Prevalje,Prevalje,0.0,0.0,1.0,0.0,4.0,225.0,,72.0,182.88,1990-07-22,"July 22, 1990 (32 years old)",Ana Skarlovnik,W,Ana Skarlovnik,1990-07-22,72.0
17618,Jelena Pesic,Slovenia,1985-09-02,Koper,,0.0,0.0,1.0,0.0,2.0,115.0,,,,1985-09-02,"September 2, 1985 (37 years old)",Jelena Pesic,W,Jelena Pesic,1985-09-02,
17621,Isabelle Påhlsson,Sweden,1984-08-17,Gothenburg,Gothenburg,0.0,0.0,0.0,0.0,13.0,490.0,,69.0,175.26,1984-08-17,"August 17, 1984 (38 years old)",Isabelle Pahlsson,W,Isabelle Pahlsson,1984-08-17,69.0
17622,Sara Malmström,Sweden,1995-09-28,Fassberg,Moindal,0.0,0.0,0.0,0.0,22.0,1015.0,,68.0,172.72,1995-09-28,"September 28, 1995 (27 years old)",Sara Malmstrom,W,Sara Malmstrom,1995-09-28,68.0
17623,Signe Zibrandtsen Haaning,Denmark,1994-01-24,Copenhagen,Copenhagen,0.0,1.0,0.0,0.0,6.0,280.0,,69.0,175.26,1994-01-24,"January 24, 1994 (29 years old)",Signe Zibrandtsen,W,Signe Zibrandtsen,1994-01-24,74.0
17625,Katarina Raicevic,Serbia,1994-07-25,Belgrade,Belgrade,0.0,0.0,0.0,0.0,1.0,40.0,,72.0,182.88,1994-07-25,"July 25, 1994 (28 years old)",Katarina Raicevic,W,Katarina Raicevic,1994-07-25,72.0
17626,Natasa Savovic,Serbia,1994-02-11,Pec,Beograd,0.0,0.0,0.0,0.0,2.0,90.0,,71.0,180.34,1994-02-11,"February 11, 1994 (29 years old)",Natasa Savovic,W,Natasa Savovic,1994-02-11,71.0
17630,Jessica Joanis,United States,1984-02-20,"Camillus, NY","Camillus, NY",0.0,0.0,0.0,0.0,4.0,260.0,,,,1984-02-20,"February 20, 1984 (39 years old)",Jessica Joanis,W,Jessica Joanis,1984-02-20,
17631,Julia Vint,United States,1988-03-13,"Liverpool, NY","North Syracuse, NY",0.0,0.0,0.0,0.0,6.0,725.0,,67.0,170.18,1988-03-13,"March 13, 1988 (35 years old)",Julia Vint,W,Julia Vint,1988-03-13,
17632,Jake Urrutia,United States,1994-08-15,"Hillsborough, NJ","Hermosa Beach, CA",1.0,1.0,0.0,1.0,28.0,6012.0,,76.0,193.04,1994-08-15,"August 15, 1994 (28 years old)",Jake Urrutia,M,Jake Urrutia,1994-08-15,
17633,Frank Field IV,Virgin Islands,1995-04-27,"Coventry, RI","Coventry, RI",0.0,0.0,0.0,0.0,19.0,5097.0,,,,1995-04-27,"April 27, 1995 (28 years old)",Frank Field,M,Frank Field,1995-04-27,
17634,Garrett Bucklin,Virgin Islands,1996-07-29,"Jamestown, RI","Jamestown, RI",0.0,0.0,0.0,0.0,7.0,997.0,,,,1996-07-29,"July 29, 1996 (26 years old)",Garrett Bucklin,M,Garrett Bucklin,1996-07-29,
17635,Caitlin Haworth,United States,1989-08-21,"Margate, FL",,0.0,0.0,0.0,0.0,1.0,49.0,,,,1989-08-21,"August 21, 1989 (33 years old)",Caitlin Haworth,W,Caitlin Haworth,1989-08-21,
17636,Jon Justice,United States,1997-09-21,"St. Augustine, FL","St. Augustine, FL",0.0,0.0,0.0,0.0,15.0,2577.0,,71.0,180.34,1997-09-21,"September 21, 1997 (25 years old)",Jon Justice,M,Jon Justice,1997-09-21,
17637,Courtland Scharenborg,United States,1997-07-26,"Norfolk, VA",,0.0,0.0,0.0,0.0,2.0,262.0,,,,1997-07-26,"July 26, 1997 (25 years old)",Courtland Scharenborg,M,Courtland Scharenborg,1997-07-26,
17638,Ivan Perisic,Croatia,1989-02-02,Split,,0.0,0.0,0.0,0.0,1.0,90.0,,74.0,187.96,1989-02-02,"February 2, 1989 (34 years old)",Ivan Perisic,M,Ivan Perisic,1989-02-02,74.0
17639,Fernand Phezo,Congo,1998-04-23,,,0.0,0.0,0.0,0.0,2.0,80.0,,,,1998-04-23,"April 23, 1998 (25 years old)",Fernand Phezo,M,Fernand Phezo,1998-04-23,
17640,Luamba Perpetu Salasala,Congo,2000-06-29,Kinshaa,,0.0,0.0,0.0,0.0,2.0,80.0,,,,2000-06-29,"June 29, 2000 (23 years old)",Perpetu Salasala,M,Perpetu Salasala,2000-06-29,
17645,James Chilia,Vanuatu,2001-03-23,Portvila,Efate,0.0,0.0,0.0,0.0,3.0,40.0,,71.0,180.34,2001-03-23,"March 23, 2001 (22 years old)",James Chilia,M,James Chilia,2001-03-23,
17650,Lea Buser,Switzerland,1997-02-13,Basel,Basel,0.0,0.0,0.0,0.0,4.0,78.0,,70.0,177.8,1997-02-13,"February 13, 1997 (26 years old)",Lea Buser,W,Lea Buser,,
17651,Jenny Strålman,Sweden,1990-10-05,Nässjö                    ,Gothenberg,0.0,0.0,0.0,0.0,6.0,215.0,,66.0,167.64000000000001,1990-10-05,"October 5, 1990 (32 years old)",Jenny Stralman,W,Jenny Stralman,1990-10-05,66.0
17652,Therese Strålman,Sweden,1990-10-05,Nässjö,Sandsjofors,0.0,0.0,0.0,0.0,3.0,105.0,,78.0,198.12,1990-10-05,"October 5, 1990 (32 years old)",Therese Stralman,W,Therese Stralman,1990-10-05,66.0
17653,Tjasa Kotnik,Slovenia,1992-10-16,Ljubljana,Ljubljana,1.0,4.0,2.0,2.0,39.0,4360.0,,74.0,187.96,1992-10-16,"October 16, 1992 (30 years old)",Tjasa Kotnik,W,Tjasa Kotnik,1992-10-16,74.0
17655,Pedro Schnedier,United States,1992-01-09,"New York, NY",,0.0,0.0,0.0,0.0,2.0,90.0,,,,1992-01-09,"January 9, 1992 (31 years old)",Pedro Schnedier,M,Pedro Schnedier,1992-01-09,
20835,Pedro Schneider,United States,,,"Tallahassee, FL",0.0,0.0,0.0,0.0,1.0,70.0,,,,,,Pedro Schnedier,M,Pedro Schnedier,1992-01-09,
17656,Alexander Martinez,United States,1995-11-28,"Tempe, AZ",,0.0,0.0,0.0,0.0,1.0,49.0,,,,1995-11-28,"November 28, 1995 (27 years old)",Alexander Martinez,M,Alexander Martinez,1995-11-28,
17657,Alex Amylon,United States,1990-05-18,"Providence, RI","Hermosa Beach, CA",0.0,0.0,0.0,0.0,13.0,1122.0,,68.0,172.72,1990-05-18,"May 18, 1990 (33 years old)",Alex Amylon,M,Alex Amylon,1990-05-18,
17660,Kirill Syroegin,United States,1996-10-06,"Brooklyn, NY",,0.0,0.0,0.0,0.0,1.0,49.0,,,,1996-10-06,"October 6, 1996 (26 years old)",Kirill Syroegin,M,Kirill Syroegin,1996-10-06,
17661,Stanley Martinez,United States,1992-02-11,"Forest Hills, NY",,0.0,0.0,0.0,0.0,1.0,49.0,,,,1992-02-11,"February 11, 1992 (31 years old)",Stanley Martinez,M,Stanley Martinez,1992-02-11,
17662,Jeffrey Dust,United States,1983-11-26,"Naugatuck, CT",,0.0,0.0,0.0,0.0,1.0,49.0,,,,1983-11-26,"November 26, 1983 (39 years old)",Jeffrey Dust,M,Jeffrey Dust,1983-11-26,
17663,Daniel Fanning,United States,1986-11-21,"Jamestown, RI",,0.0,0.0,0.0,0.0,1.0,49.0,,,,1986-11-21,"November 21, 1986 (36 years old)",Daniel Fanning,M,Daniel Fanning,1986-11-21,
17664,Cassidy Drury-Pullen,United States,1999-06-04,"Santa Barbara, CA","Santa Barbara, CA",0.0,0.0,0.0,0.0,3.0,138.0,,67.0,170.18,1999-06-04,"June 4, 1999 (24 years old)",Cassidy Drury-Pullen,W,Cassidy Drury-Pullen,1999-06-04,
17665,Kennedy Copeland,United States,1999-05-20,"Newbury Park, CA",,0.0,0.0,0.0,0.0,1.0,50.0,,,,1999-05-20,"May 20, 1999 (24 years old)",Kennedy Copeland,W,Kennedy Copeland,1999-05-20,
17666,Payton Rund,United States,1996-12-30,"Albany, OR","Redondo Beach, CA",0.0,0.0,0.0,0.0,13.0,2481.0,,73.0,185.42000000000002,1996-12-30,"December 30, 1996 (26 years old)",Payton Rund,W,Payton Rund,1996-12-30,
17667,Deahna Kraft,United States,1998-10-11,"Seattle, WA","Redondo Beach, CA",1.0,0.0,2.0,0.0,23.0,12019.0,,72.0,182.88,1998-10-11,"October 11, 1998 (24 years old)",Deahna Kraft,W,Deahna Kraft,1998-10-11,
17668,Brendan McCay,United States,1985-08-05,"Santa Barbara, CA",,0.0,0.0,0.0,0.0,2.0,83.0,,,,1985-08-05,"August 5, 1985 (37 years old)",Brendan McCay,M,Brendan McCay,1985-08-05,
17671,Laura Condotta,Canada,1997-05-07,"Toronto, Ontario","Etobicoke, Ontario",0.0,0.0,0.0,0.0,6.0,256.0,,69.0,175.26,1997-05-07,"May 7, 1997 (26 years old)",Laura Condotta,W,Laura Condotta,1997-05-07,69.0
17680,Merve Celebi,Türkiye,1993-07-16,Lefkosa,Kibris,0.0,0.0,0.0,0.0,11.0,635.0,,71.0,180.34,1993-07-16,"July 16, 1993 (29 years old)",Merve Celebi,W,Merve Celebi,1993-07-15,71.0
17682,Alisia Kemper,United States,1991-09-07,"Dallas, TX",,0.0,0.0,0.0,0.0,1.0,50.0,,,,1991-09-07,"September 7, 1991 (31 years old)",Alisia Kemper,W,Alisia Kemper,1991-09-07,
17683,Natalie Aston,United States,1999-04-03,"Woodland Hills, CA",,0.0,0.0,0.0,0.0,2.0,83.0,,,,1999-04-03,"April 3, 1999 (24 years old)",Natalie Aston,W,Natalie Aston,1999-04-03,
17684,Cassidy Schilling,United States,1998-08-02,"Moorpark, CA",,0.0,0.0,0.0,0.0,2.0,83.0,,,,1998-08-02,"August 2, 1998 (24 years old)",Cassidy Schilling,W,Cassidy Schilling,1998-08-02,
17686,Jacob Landel,United States,1991-10-23,"Long Beach, CA","Santa Cruz, CA",0.0,0.0,1.0,0.0,25.0,9069.0,,74.0,187.96,1991-10-23,"October 23, 1991 (31 years old)",Jacob Landel,M,Jacob Landel,1991-10-23,
17687,Sammy Slater,United States,1999-07-01,"Ventura, CA","Ventura, CA",0.0,0.0,0.0,0.0,3.0,205.0,,,,1999-07-01,"July 1, 1999 (24 years old)",Sammy Slater,W,Sammy Slater,1999-07-01,
17688,Jarmo Monttinen,United States,1974-12-28,"Maple Valley, WA",,0.0,0.0,0.0,0.0,1.0,50.0,,,,1974-12-28,"December 28, 1974 (48 years old)",Jarmo Monttinen,M,Jarmo Monttinen,1974-12-28,
17689,Emmy Allen,United States,1994-10-17,"Mill Creek, WA","Mill Creek, WA",0.0,0.0,0.0,0.0,1.0,50.0,,73.0,185.42000000000002,1994-10-17,"October 17, 1994 (28 years old)",Emmy Allen,W,Emmy Allen,1994-10-17,73.0
17690,Hayley Spelman,United States,1991-06-11,"Las Vegas, NV","Las Vegas, NV",0.0,0.0,0.0,0.0,5.0,232.0,,78.0,198.12,1991-06-11,"June 11, 1991 (32 years old)",Hayley Spelman,W,Hayley Spelman,1991-06-11,
17691,Gage Hausheer,United States,1998-07-17,"Snohomish, WA",,0.0,0.0,0.0,0.0,1.0,50.0,,,,1998-07-17,"July 17, 1998 (24 years old)",Gage Hausheer,M,Gage Hausheer,1998-07-17,
17692,Mary Boles,United States,1992-04-19,"Houston, TX",,0.0,0.0,0.0,0.0,1.0,50.0,,,,1992-04-19,"April 19, 1992 (31 years old)",Mary Boles,W,Mary Boles,1992-04-19,
17693,Becky Bean,United States,1987-03-26,"Tacoma, WA","Tacoma, WA",0.0,0.0,0.0,0.0,1.0,50.0,,,,1987-03-26,"March 26, 1987 (36 years old)",Becky Bean,W,Becky Bean,1987-03-26,
17694,Katie Meyers,United States,1989-04-28,"Phoenix, AZ","San Diego, CA",0.0,0.0,0.0,0.0,4.0,241.0,,65.0,165.1,1989-04-28,"April 28, 1989 (34 years old)",Katie Meyers,W,Katie Meyers,1989-04-28,
17696,Hyunji Kim,Korea,1997-06-28,Seoul,Seoul,0.0,0.0,0.0,0.0,5.0,215.0,,71.0,180.34,1997-06-28,"June 28, 1997 (26 years old)",Hyunji Kim,W,Hyunji Kim,1997-06-28,71.0
17697,Jinhwa Lee,Korea,1991-07-08,,,0.0,0.0,0.0,0.0,2.0,60.0,,69.0,175.26,1991-07-08,"July 8, 1991 (31 years old)",Jinhwa Lee,W,Jinhwa Lee,1991-07-08,69.0
17698,Yu-Hwa Kwak,Korea,1993-12-10,Changwon,,0.0,0.0,0.0,0.0,1.0,50.0,,70.0,177.8,1993-12-10,"December 10, 1993 (29 years old)",Yu-Hwa Kwak,W,Yu-Hwa Kwak,1993-12-10,70.0
17699,Kouame Aristide,Côte d'Ivoire,1994-07-16,ABIDJAN,,0.0,0.0,0.0,0.0,1.0,30.0,,67.0,170.18,1994-07-16,"July 16, 1994 (28 years old)",Kouame Aristide,M,Kouame Aristide,1994-07-19,
17700,Benlouaer Ziad,Qatar,1986-10-31,Tunisia,Doha,0.0,0.0,0.0,1.0,7.0,535.0,,78.0,198.12,1986-10-31,"October 31, 1986 (36 years old)",Benlouaer Ziad,M,Benlouaer Ziad,1986-10-31,78.0
17701,Bamba Aminata,Côte d'Ivoire,1992-02-09,,,0.0,0.0,0.0,0.0,1.0,30.0,,,,1992-02-09,"February 9, 1992 (31 years old)",Bamba Aminata,W,Bamba Aminata,1992-02-09,
17702,Benedicte Sam,Côte d'Ivoire,1995-03-16,ABIDJAN ,,0.0,0.0,0.0,0.0,1.0,30.0,,66.0,167.64000000000001,1995-03-16,"March 16, 1995 (28 years old)",Benedicte Sam,W,Benedicte Sam,1995-03-16,
17704,Rasoul Yamrali,Iran,1999-11-20,Bandar Torkaman,Bandar Torkaman,0.0,0.0,0.0,0.0,6.0,215.0,,74.0,187.96,1999-11-20,"November 20, 1999 (23 years old)",Rasoul Yamrali,M,Rasoul Yamrali,1999-11-20,74.0
17710,Pavel Shustrov,Russia,2000-10-25,Moscow,Moscow,3.0,1.0,4.0,0.0,15.0,863.0,,75.0,190.5,2000-10-25,"October 25, 2000 (22 years old)",Pavel Shustrov,M,Pavel Shustrov,2000-10-25,75.0
17711,Alexey Gusev,Russia,2000-08-07,Tula,Moscow,3.0,1.0,4.0,0.0,14.0,843.0,,74.0,187.96,2000-08-07,"August 7, 2000 (22 years old)",Alexey Gusev,M,Alexey Gusev,2000-08-07,74.0
17715,Natascha Niemczyk,Germany,1990-02-07,Dachau,Straubing,0.0,0.0,0.0,1.0,2.0,90.0,,72.0,182.88,1990-02-07,"February 7, 1990 (33 years old)",Natascha Niemczyk,W,Natascha Niemczyk,1990-02-07,72.0
17718,Katarina Fabjan,Slovenia,1997-11-02,Ljubljana,Ljubljana,0.0,0.0,0.0,0.0,9.0,355.0,,69.0,175.26,1997-11-02,"November 2, 1997 (25 years old)",Katarina Fabjan,W,Katarina Fabjan,1997-11-02,69.0
17720,Bálint Rozgonyi,Hungary,1998-11-22,Budapest,Budapest,0.0,0.0,0.0,0.0,4.0,137.0,,78.0,198.12,1998-11-22,"November 22, 1998 (24 years old)",Balint Rozgonyi,M,Balint Rozgonyi,1998-11-22,78.0
17723,Bálint Jánossy,Hungary,1990-09-15,Tatabánya,Budapest,0.0,0.0,0.0,0.0,1.0,45.0,,74.0,187.96,1990-09-15,"September 15, 1990 (32 years old)",Balint Janossy,M,Balint Janossy,1990-09-15,74.0
17730,Dominika Háfra,Hungary,1995-01-17,Budapest,Budapest,0.0,0.0,0.0,0.0,9.0,330.0,,67.0,170.18,1995-01-17,"January 17, 1995 (28 years old)",Dominika Hafra,W,Dominika Hafra,1995-01-17,67.0
17731,Brigitta Dénesi,Hungary,1991-04-30,Budapest,Budapest,0.0,0.0,0.0,0.0,8.0,250.0,,69.0,175.26,1991-04-30,"April 30, 1991 (32 years old)",Brigitta Denesi,W,Brigitta Denesi,1991-04-30,69.0
17732,Panna Györi,Hungary,1991-02-20,Budapest,Budapest,0.0,0.0,0.0,0.0,13.0,445.0,,72.0,182.88,1991-02-20,"February 20, 1991 (32 years old)",Panna Gyori,W,Panna Gyori,1991-02-20,72.0
17734,Eszter Kovács,Hungary,1984-12-13,Budapest,Budapest,0.0,0.0,0.0,0.0,2.0,75.0,,70.0,177.8,1984-12-13,"December 13, 1984 (38 years old)",Eszter Kovacs,W,Eszter Kovacs,1984-12-13,70.0
17738,Dorottya Szabó,Hungary,1989-01-08,Budapest,Budapest,0.0,0.0,0.0,0.0,15.0,515.0,,67.0,170.18,1989-01-08,"January 8, 1989 (34 years old)",Dorottya Szabo,W,Dorottya Szabo,1989-01-08,71.0
17739,Eszter Tóth,Hungary,1992-09-02,,,0.0,0.0,0.0,0.0,2.0,45.0,,,,1992-09-02,"September 2, 1992 (30 years old)",Eszter Toth,W,Eszter Toth,1992-09-02,
17740,Sarah van Esch,Netherlands,1996-08-02,Werkendam,Werkendam,0.0,0.0,0.0,0.0,1.0,20.0,,69.0,175.26,1996-08-02,"August 2, 1996 (26 years old)",Sarah van Esch,W,Sarah van Esch,1996-08-02,69.0
17741,Cassie House,United States,1994-12-04,"Rio Rancho, NM","Redondo Beach, CA",2.0,0.0,0.0,0.0,21.0,1865.0,,74.0,187.96,1994-12-04,"December 4, 1994 (28 years old)",Cassie House,W,Cassie House,1994-12-04,
17750,Piotr Lukasik,Poland,1994-07-11,Ostroda,Stare Jablonki,0.0,0.0,0.0,0.0,1.0,0.0,,82.0,208.28,1994-07-11,"July 11, 1994 (28 years old)",Piotr Lukasik,M,Piotr Lukasik,1994-07-11,82.0
17751,Marcin Ociepski,Poland,1992-02-18,Ostroda,Ostroda,2.0,0.0,0.0,0.0,4.0,320.0,,72.0,182.88,1992-02-18,"February 18, 1992 (31 years old)",Marcin Ociepski,M,Marcin Ociepski,1992-02-18,72.0
17754,Carolina Ferraris,Italy,1999-07-28,"Bergamo, Italy","Rio de Janeiro, Brazil",1.0,0.0,0.0,1.0,4.0,235.0,,69.0,175.26,1999-07-28,"July 28, 1999 (23 years old)",Carolina Ferraris,W,Carolina Ferraris,1999-07-28,69.0
17756,Alexandra Nawel Julie Erhart,Morocco,1994-05-12,TOULOUSE,,0.0,0.0,0.0,0.0,1.0,30.0,,,,1994-05-12,"May 12, 1994 (29 years old)",Alexandra Erhart,W,Alexandra Erhart,1994-05-12,
17757,Nora Nezha Jihane Darrhar,Morocco,1992-08-21,Rabat,Temara,0.0,0.0,0.0,0.0,2.0,207.0,,66.0,167.64000000000001,1992-08-21,"August 21, 1992 (30 years old)",Nora Darrhar,W,Nora Darrhar,1992-08-21,66.0
17758,Oumayma Codial,Morocco,1994-07-05,CASABLANCA,,0.0,0.0,0.0,0.0,1.0,30.0,,73.0,185.42000000000002,1994-07-05,"July 5, 1994 (29 years old)",Oumayma Codial,W,Oumayma Codial,1994-07-05,
17760,Giuliana Poletti,Paraguay,2000-09-30,Asuncion,Asuncion,0.0,0.0,0.0,0.0,5.0,311.0,,70.0,177.8,2000-09-30,"September 30, 2000 (22 years old)",Giuliana Poletti,W,Giuliana Poletti,2000-09-30,70.0
17764,Vid Jakopin,Slovenia,1988-01-02,Slov. Bistrica,Ljubljana,1.0,0.0,0.0,1.0,11.0,642.0,,80.0,203.2,1988-01-02,"January 2, 1988 (35 years old)",Vid Jakopin,M,Vid Jakopin,1988-01-02,80.0
